	DMSO.1	DMSO.2	DMSO.3	SP600125.1	SP600125.2	SP600125.3
WBSCR17	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	5.03704249764264	4.73636827958541
CALN1	8.09970583861964	8.04110491860888	7.85384961855189	7.57601377103338	6.83922287347728	7.30258157723184
TYW1B	8.42372423908637	8.4033185238251	8.55597954892813	7.96565424539106	7.81777092169596	7.78056791014889
POM121	11.9365163880687	12.005611780918	12.1223293153485	11.2207357252457	11.0507495689754	11.2044475682022
RP11-313P13.5	4.73636827958541	4.73636827958541	4.73636827958541	5.15329107568632	4.73636827958541	4.96827492553327
TRIM74	4.73636827958541	4.73636827958541	5.13708382267861	5.5618132249088	5.33451234128816	5.53051719752925
NSUN5	10.1374621557015	10.2266264996997	10.2612414395729	10.4855112338722	10.2872457733417	10.2484905378323
TRIM50	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
FKBP6	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
FZD9	6.06518327090882	6.12946733291254	5.84586568623054	6.62642273721672	6.15427295100966	6.19570271753457
BAZ1B	12.4033842529118	12.3758901193812	12.5084267490381	12.0794881864668	12.0972335882912	12.0974873319768
BCL7B	10.0907569321253	10.1766591741422	10.326671698847	10.1432886437811	10.1771120327873	10.0801452721024
TBL2	9.86608357629496	9.92972323575528	9.84831723869573	9.38280800537444	9.45980148102533	9.33652961579609
MLXIPL	5.92039272439874	6.00230036137896	5.74086988970397	5.8177887079924	5.25529242349373	5.46281249389517
CTA-315H11.2	5.23099856814777	5.29024088456287	5.22636317163822	5.0316882792222	4.73636827958541	4.73636827958541
VPS37D	6.89558664292858	6.96801017919219	6.75186550089882	6.37230588823781	6.28330191814748	6.17993431964924
DNAJC30	8.752738609163	8.627718499659	8.61073203828999	8.61970466368248	8.39182030540354	8.40238044132968
WBSCR22	10.5667866486862	10.6285594911122	10.5925066637548	10.2913527402654	10.1058383916018	10.1263411468567
STX1A	7.73057265803793	7.72815781272087	7.64246161929334	7.60170375688558	7.33653859731364	7.4790024198504
ABHD11-AS1	5.14088675102938	5.41268468455253	5.02017083352756	5.0316882792222	5.16082330137716	5.25272529585174
ABHD11	10.1074145251118	10.2194215347024	10.1247528849927	10.3886848650498	10.3845488925679	10.3663842173321
CLDN3	10.1170432665547	10.204902640681	10.0463974154961	8.9369554548658	8.63589632583816	8.64174164070067
CLDN4	13.6481734038287	13.7017918957947	13.5991252302015	14.127517134024	14.1458458963069	14.121720029417
WBSCR27	5.82202220321647	5.97487535826144	5.94020023871036	6.37230588823781	6.28330191814748	6.22658169674633
WBSCR28	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RP11-731K22.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
ELN	5.14088675102938	5.29024088456287	5.02017083352756	5.65622301782598	5.52351795199437	4.73636827958541
CTB-51J22.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
LIMK1	9.99254381292787	10.21338976038	10.0350510976046	9.81537439571248	9.89297502542068	9.94413589679808
EIF4H	13.4587152991047	13.4765526425211	13.4909823482407	13.4907934196568	13.5146395565774	13.538909160336
LAT2	5.58500715272168	5.72175380211199	5.36696198161866	5.8177887079924	5.03704249764264	5.46281249389517
RFC2	9.93770493820711	10.1691993703228	10.1798789042711	9.59449037746617	9.6598006449811	9.60972737056718
CLIP2	6.90897200390778	6.84212813233602	6.87824080788801	7.32037948336997	7.37853489675964	7.5728032862197
GTF2IRD1	10.4010708622101	10.3895493467867	10.3278342741791	10.293932314638	10.2213376169463	10.119191951074
RP5-1186P10.2	5.14088675102938	5.01457718842431	5.13708382267861	4.73636827958541	4.73636827958541	5.19870020463124
RP5-1186P10.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GTF2I	10.5607530194832	10.4787365226975	10.7005503095913	10.2757775881659	10.5048430361056	10.5343154434556
AC083884.8	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	5.52351795199437	4.73636827958541
NCF1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GTF2IRD2	5.62953279377996	5.60435534846886	5.6631358916012	6.4563383306538	6.37690865195458	6.50882201012444
GATSL2	9.35416293716658	9.47885062250606	9.48310994485896	9.24810958802207	9.31705516531987	9.35948890428121
WBSCR16	10.7485141287719	10.8366682027448	10.7525463470179	10.5484294936852	10.6402387929442	10.6448292926929
GTF2IRD2B	6.44901184655553	6.32649029839426	6.41522823936677	7.82830711815081	7.54395306306604	7.63539121144215
AC004878.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC004878.8	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
TRIM73	5.62953279377996	5.60435534846886	5.22636317163822	5.65622301782598	5.46638708598799	5.49748655038224
POM121C	11.8214010822695	11.8499310329185	12.0445909555369	11.4292118550816	11.2128079789066	11.3227011530546
SPDYE5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
HIP1	10.699017144869	10.7198697429155	10.8584875303632	11.3359495295544	11.2421751358988	11.3485197221384
CTB-139P11.2	5.37289009032804	5.12921023232675	5.42607438934602	4.73636827958541	5.46638708598799	5.56210288869025
CCL26	5.30660048751758	5.12921023232675	5.74086988970397	4.73636827958541	5.16082330137716	4.96827492553327
CCL24	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RHBDD2	10.1142987564043	10.2073326362009	10.2028737627458	10.7656010505888	10.679621669234	10.6423386110133
POR	12.0681417449566	12.0784034112445	11.9098476172641	11.8943629270741	11.8751329997598	11.9010954270635
TMEM120A	10.5757900124618	10.6267455927756	10.5905709740307	9.90249930655299	9.96859575931288	9.8370701225638
STYXL1	8.22298011815372	8.16231879513428	8.15852329452961	8.37722724846969	8.56205711701013	8.64923495069164
RP11-229D13.3	5.71179563744431	5.51499727628866	5.84586568623054	6.04656733662186	5.71644269287014	6.13121838928248
MDH2	13.3951649268934	13.4403606813169	13.3458126839002	12.5296536566683	12.3605470643571	12.4687009050856
SRRM3	8.15462492658247	8.18735143906505	8.15324259471665	7.5586190284846	7.83276111694024	7.74330494813651
HSPB1	12.1647629733449	12.1250745631084	12.2917993587	12.1344717358349	11.8737934721015	12.1490473401593
YWHAG	12.9723097598696	12.9784328524938	13.0441893086298	13.2374593438428	13.317727086832	13.2778654457277
SSC4D	6.84062561166777	6.42285619547551	6.70681182753185	7.514151997096	7.30417215086187	7.09228344792294
ZP3	5.78677726750512	6.44121985632433	5.99838816116308	6.04656733662186	5.52351795199437	6.14770067813182
DTX2	8.76683311679445	8.90504956393449	8.87612946235026	9.27189099135077	8.9466979707429	9.2572373280181
AC007078.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
UPK3B	5.02287292524087	5.12921023232675	5.42607438934602	4.73636827958541	5.03704249764264	5.25272529585174
POMZP3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC007003.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC005522.7	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
DTX2P1-UPK3BP1-PMS2P11	7.28860202004984	7.24838106919888	7.18695383292469	7.43988716221277	7.19035706558812	7.41472473702693
RP11-467H10.2	5.02287292524087	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.13718465369982
CCDC146	6.19232426318463	5.75749579021693	5.81220279395994	5.95494502158523	6.00780325565402	6.16393639571816
FGL2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
AC073635.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GSAP	6.96118596836175	6.65766058517789	6.96868243168177	7.1545583092375	7.21389762856726	7.09228344792294
RP5-899E9.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PTPN12	11.2431677914792	11.1556258586436	11.3326386314148	11.2105353001298	11.2573225693837	11.3523339086141
APTR	7.46690498547971	7.4887370724832	7.4727413727856	7.29940563440453	7.16639861342933	7.50165243864593
RSBN1L	9.36806859696748	9.4848776236056	9.58589170999141	9.0816287562753	8.64433775764645	9.03745050759132
TMEM60	8.4632916668732	8.42027070256162	8.55597954892813	8.5862787255648	8.46523618704732	8.38449973816987
PHTF2	10.8260144572947	10.7700327331603	10.9082872005583	10.2666137482109	10.2241448115002	10.4795529729155
RP5-1185I7.1	5.23099856814777	5.12921023232675	5.13708382267861	4.73636827958541	5.25529242349373	5.06398263253143
MAGI2	5.75009037169432	5.75749579021693	5.94020023871036	5.69955647952678	5.62586829265605	6.02657812346327
MAGI2-IT1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
MAGI2-AS1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
MAGI2-AS2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
MAGI2-AS3	6.62730285282288	6.28558993119983	6.54377753303653	6.23367372077925	5.9758563882086	6.65522124644632
GNAI1	10.3599635577745	10.317153908092	10.3428630420564	10.796848465729	10.9183961657133	10.8854977240329
AC003988.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC004862.6	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CD36	4.73636827958541	4.73636827958541	4.73636827958541	5.50978174698384	5.40394199140696	5.06398263253143
GNAT3	4.73636827958541	4.73636827958541	4.73636827958541	5.15329107568632	4.73636827958541	4.73636827958541
SEMA3C	6.85458540431428	6.90658439556436	7.01770170500451	6.89576058212092	6.8848503684755	6.98158488817993
RP5-1136A10.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC005008.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC008163.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC010091.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
HGF	4.73636827958541	4.73636827958541	4.73636827958541	5.39221541509149	5.33451234128816	4.73636827958541
CACNA2D1	4.73636827958541	5.01457718842431	4.73636827958541	5.15329107568632	5.16082330137716	4.73636827958541
MIR1255B1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCLO	7.36652282169181	7.11552034822405	7.25919529761375	7.61857021252024	7.33653859731364	7.17324755049894
AC079799.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
SEMA3E	6.06518327090882	5.68445373709952	5.81220279395994	5.85397979421971	6.15427295100966	5.86792195913063
SEMA3A	6.28440656521909	6.38525366661619	6.2927429209903	6.67828784103149	6.94330460002249	6.73746272987979
AC003984.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC074183.4	5.88872064515417	6.19908373778406	6.35559347161407	4.73636827958541	5.25529242349373	5.13718465369982
SEMA3D	5.58500715272168	5.5610163599666	5.42607438934602	5.5618132249088	5.87333147399805	6.08019567285729
LINC00972	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GRM3	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	4.73636827958541	4.73636827958541
AC005009.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC005009.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
KIAA1324L	9.10008792382016	9.03961278888256	8.98060780053775	8.91023519959188	8.9122126762454	9.03364549074107
CTA-254O6.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
AC005076.5	5.78677726750512	5.91765560451246	5.53032106117614	5.88882471473442	5.71644269287014	5.70313413698758
DMTF1	10.0439300545233	10.1080886246571	10.1630403200785	9.63169955265061	9.7306439957829	9.61482251408665
TMEM243	9.8999504835882	9.99588822551875	10.078529033548	9.75296798382634	9.54989887146081	9.73433189291317
TP53TG1	8.38760677578019	8.62041357684059	8.47814690368978	8.92031373098383	8.74585590963149	8.7868876089016
CROT	11.7414388706632	11.6398701824391	11.7590572072921	12.1261757624833	12.0868657663423	12.1287328890408
ABCB4	6.03782313852215	6.15316988336408	5.90977134614317	5.8177887079924	4.73636827958541	5.7534120539239
ABCB1	6.52347807852444	6.59502433139557	6.35559347161407	6.5906086970988	6.52472406932145	6.39606291905949
RUNDC3B	6.23930900074226	6.3464091822356	6.35559347161407	5.7801080030982	6.03877973269635	5.7534120539239
SLC25A40	9.35416293716658	9.21437009724529	9.33585687535469	8.37232419326035	8.51676991019184	8.43459014475905
DBF4	10.422302843735	10.273760567748	10.42663506402	8.9953159047594	8.9466979707429	9.14185947371044
ADAM22	8.70228544834803	8.71601455229731	8.62219668832013	6.37230588823781	6.48431455787428	6.11448019596468
SRI	9.87746125168206	9.82598581384	9.84993728405817	10.4138044236438	10.6233292307289	10.4941306757619
CTB-167B5.1	4.73636827958541	4.73636827958541	5.02017083352756	4.73636827958541	4.73636827958541	4.73636827958541
AC003991.3	4.73636827958541	5.21676473967919	5.02017083352756	5.24611533220046	4.73636827958541	5.06398263253143
CTB-167B5.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
STEAP4	5.78677726750512	5.72175380211199	5.48018483816836	5.85397979421971	5.46638708598799	5.67683294971633
AC002127.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
ZNF804B	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
C7orf62	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC002383.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
STEAP2-AS1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RP5-1121E10.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
STEAP1	7.41306202649703	7.73501502072157	7.76613903483753	7.10666956498649	7.16639861342933	7.12229324732203
STEAP2	6.21606434220521	6.10523151342147	5.84586568623054	5.740766392102	5.94285907889987	5.9892200702387
CFAP69	5.92039272439874	5.46578695672756	5.74086988970397	5.61044572529682	6.00780325565402	5.80095944206152
AC002064.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC002064.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GTPBP10	9.27763881229594	9.45243784726218	9.45142784337621	8.98575254800672	9.0831133268521	9.08418124980929
AC002064.7	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CLDN12	10.2189190448214	10.3350410641115	10.3231783363214	9.91260881679495	9.82985210922053	9.93703720601936
CTB-13L3.1	6.64379195847822	6.74612384350853	6.5610791901933	7.24551196953913	7.01289519950044	7.18037174982201
CDK14	8.33165309464424	8.00769820407231	8.2845318246727	8.08480111490766	7.82528603391273	8.18524378691672
AC002456.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
FZD1	7.73057265803793	7.68629237036652	7.62716306776213	8.35751291891986	8.2930414639361	8.52707171771473
RP11-115N4.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
RP11-142A5.1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
CTB-111F10.1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
MTERF1	8.63083717503597	8.56058981787747	8.57970227106628	7.86392161999871	7.91246465432915	7.89948679112161
AKAP9	10.5787786832966	10.391687384205	10.8406839703407	11.0016136376736	11.0404377648027	11.141033447678
CYP51A1	12.0535391946099	12.0291423789324	12.079851103919	11.8746888969335	11.9302986592487	11.963269218557
LRRD1	11.9488861632626	11.9252671455845	11.9784219771452	11.684883331539	11.750272994528	11.8013863671741
CYP51A1-AS1	4.73636827958541	5.12921023232675	5.02017083352756	5.0316882792222	4.73636827958541	4.96827492553327
KRIT1	9.90789801177197	9.88487491182387	9.92870072375459	9.88377889092823	9.93642711769871	9.86832863247175
AC000120.7	6.28440656521909	6.45930547281552	6.47200711999549	7.17787764992362	6.89971075579281	6.98158488817993
ANKIB1	11.8431013198648	11.7418259195344	11.9256690785589	11.7863434195142	11.9117084405525	11.8298424619623
GATAD1	9.42681947625629	9.25492852830241	9.29119933151731	9.300432752989	9.29316216353613	9.15066606338632
AC007566.10	5.48713445524716	5.51499727628866	5.30127328691047	5.61044572529682	5.40394199140696	5.56210288869025
ERVW-1	12.6877328660141	12.697096137329	12.6344638114808	12.986444160906	12.8927348970071	13.0142495451511
PEX1	9.24031580371492	9.19977758154265	9.29358463603513	9.58819424133918	9.46693593610795	9.36403709627958
RBM48	7.93351456404482	7.96188963007395	8.07157499070479	7.71569127310478	8.04032844969883	8.05903454311625
FAM133B	8.73492308113344	8.73303822262952	8.79413768593604	8.51698502238088	8.40183034476638	8.32322197095807
CDK6	12.647745333224	12.5987695825483	12.9323213355997	11.2921235439855	11.4855331451902	11.42584935859
AC002454.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
SAMD9	5.95106750214574	5.82492262349843	6.05341945560844	6.35032730203211	6.7594028662292	6.44749303136853
SAMD9L	4.73636827958541	4.73636827958541	5.02017083352756	5.7801080030982	5.52351795199437	5.67683294971633
HEPACAM2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.52351795199437	4.73636827958541
CCDC132	9.3471593514529	9.23598471515878	9.34967586329664	9.23203384604987	9.35088101590163	9.4620368596101
CALCR	4.73636827958541	4.73636827958541	5.02017083352756	5.39221541509149	5.40394199140696	5.06398263253143
GNGT1	5.5377166840698	5.35468352501064	5.36696198161866	5.69955647952678	5.67240104356543	5.80095944206152
TFPI2	8.51439672800066	8.49415588861486	8.61838534581415	10.5299500391236	10.8170166917312	10.6235200845142
AC002076.10	5.14088675102938	4.73636827958541	5.02017083352756	5.24611533220046	4.73636827958541	4.73636827958541
GNG11	8.92282231807483	8.71601455229731	8.91387941807647	9.78083414313617	9.68039980107673	9.6648059248556
RP11-455I9.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.33451234128816	4.73636827958541
BET1	8.70594882660129	8.71601455229731	8.64110246229007	9.05139508816019	9.19627498818699	8.98718054807197
AC006378.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC003092.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	5.06398263253143
AC003092.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
COL1A2	14.2565519296184	14.1523331659966	14.2519487094686	16.0625028283389	16.2328414289009	16.1986022811794
CASD1	8.95700344791351	9.00363802199904	9.17178309683423	8.65639763782606	8.69802506885941	8.91038762597732
SGCE	9.00233911409529	9.15760859026737	9.10813403841962	9.2613700283059	9.17898946990982	9.15941898718117
PEG10	16.4462212690004	16.369227147423	16.6762339089677	14.2394282470857	14.1651374657035	14.3601421687836
PPP1R9A	9.26034194925751	9.27362588908474	9.4976594975009	9.72455189129698	9.85180730916244	9.74714734496638
AC002429.5	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
PON1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	5.25272529585174
PON3	6.42965182018995	6.12946733291254	6.43445602309311	6.76025668650755	6.85461090229115	6.54418347488953
PON2	9.39774401563601	9.28978891244082	9.41903222660972	9.42817995324397	9.48344667952987	9.52700416724544
GS1-293C5.1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
AC004012.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.25272529585174
ASB4	4.73636827958541	4.73636827958541	5.02017083352756	5.32397007744205	4.73636827958541	4.96827492553327
GS1-306C12.1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
PDK4	4.73636827958541	4.73636827958541	4.73636827958541	5.39221541509149	5.33451234128816	4.96827492553327
AC002451.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
DYNC1I1	6.16806253590285	5.91765560451246	6.10568917395488	5.9224450686735	6.25865770829781	5.80095944206152
GS1-25M2.1	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	4.73636827958541	4.73636827958541
SLC25A13	11.7595464668774	11.7936618096717	11.8321285381674	11.3259049283682	11.472612266016	11.43126897095
SHFM1	10.2176410966645	10.3895493467867	10.3622825528159	10.3358420119124	9.88056981173624	9.96821208535741
DLX6-AS1	5.82202220321647	5.94667948620716	6.13089039346807	6.07538032246746	6.06885612361569	5.9504275484661
DLX6	6.92222170929307	6.80185785148963	6.72200788112417	6.13075159402198	6.18130670382894	6.19570271753457
DLX5	7.24790422388848	7.43035227308804	7.44670166088103	6.32792585331613	6.52472406932145	6.13121838928248
ACN9	9.30199304895672	9.31030642354857	9.36563193230834	8.9269936125314	8.55759247873501	8.79365993201391
TAC1	4.73636827958541	5.12921023232675	5.22636317163822	5.9224450686735	5.46638708598799	5.97001176427693
ASNS	10.7502823938026	10.7626186292769	10.8504222401918	12.7463557359911	12.7699410691614	12.8002974181741
OCM2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
LMTK2	11.6344599947808	11.6501730489818	11.7272633007532	11.8664837088011	11.949076415334	11.9662588890894
BHLHA15	6.88206256105806	7.25808004366375	7.3930956115553	5.740766392102	5.79829193519977	5.84613357963014
TECPR1	9.49598169718722	9.40660391446878	9.17178309683423	9.52806265968064	9.59834005300103	9.62116618455344
BRI3	10.9122524781185	10.9425260049806	10.8044035700041	11.7092358069306	11.5925540944259	11.4895782532818
BAIAP2L1	11.0621311583984	11.1186803463633	11.0303933634033	10.65559558986	10.7387137436019	10.8037203462525
RP11-307C18.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.13718465369982
NPTX2	5.02287292524087	5.41268468455253	5.36696198161866	4.73636827958541	4.73636827958541	5.25272529585174
TMEM130	5.71179563744431	5.75749579021693	5.53032106117614	6.18341579786913	5.94285907889987	5.97001176427693
TRRAP	12.4328546998759	12.3879846605118	12.6749798874524	11.9571214956727	11.9520413774035	12.0552912173257
AC004893.11	6.48681850095703	6.64229371708044	6.76653619097657	6.55372724405067	6.72602842741283	7.12969183051407
SMURF1	10.9816312412146	10.9322831174597	11.0124344735404	10.8599955426223	11.0348545646156	10.8970345143398
KPNA7	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
ARPC1A	12.5872139377165	12.5695684076241	12.6036119769044	12.3010641653957	12.3396759784697	12.2256898589152
ARPC1B	12.1713759174463	12.2306286738703	12.1459113696038	11.9465081249283	12.0052101758798	11.7915876123667
PDAP1	11.6420980592243	11.7317376806822	11.760348933831	11.7159814688575	11.6060626496207	11.618062979095
BUD31	10.4519466277168	10.4379393663763	10.469399495396	10.7412405844537	10.6019095347041	10.7293986899812
PTCD1	11.1220798960359	11.2351499645463	11.0966676846807	10.3507847663777	10.3554013939786	10.3141305333211
ATP5J2-PTCD1	11.2242095235964	11.3544655995831	11.2675072216027	10.7135747810623	10.6517501423199	10.6222567401145
CPSF4	9.87584136163515	9.94873212290931	9.82544315875864	10.11730468874	10.0750681783731	9.97416878399403
ATP5J2	11.3118220429621	11.4082419378266	11.5012756883735	11.0489459299743	10.881542348377	10.8605373273743
ZNF789	8.05418326452955	7.96769770408849	7.89890294805016	7.71569127310478	8.09088494552829	7.98946105991749
ZNF394	9.16528773183977	9.09851147932467	9.21017759277908	9.16304554910506	9.26067422123499	9.23919007689417
ZKSCAN5	9.53347240601173	9.30577221651241	9.47052070667967	9.37551133182094	9.59617319404838	9.59948265274876
FAM200A	8.01905306559657	8.18238012777185	8.15324259471665	7.30993288690272	7.71621943058004	7.32192254307113
ZNF655	11.1124890209011	11.1410880841928	11.1619861968557	11.3613740090989	11.4512161228685	11.4815903068358
GS1-259H13.10	7.92085985679365	7.90851091018961	7.79371587814175	8.54336572110852	8.65690720016493	8.5405756257763
GS1-259H13.2	5.58500715272168	5.41268468455253	5.62133835812739	5.5618132249088	5.52351795199437	5.38746607860687
ZSCAN25	9.97600786008551	9.9703582424231	9.83692560920541	9.83145085974688	9.79439037010393	9.73667047502022
CYP3A5	5.58500715272168	5.5610163599666	5.36696198161866	5.88882471473442	5.83657102598897	5.64966702264112
CYP3A7	6.90897200390778	6.76028647944772	7.14386884386177	5.9224450686735	5.83657102598897	5.88921933602457
CYP3A4	4.73636827958541	4.73636827958541	5.13708382267861	5.0316882792222	4.73636827958541	4.73636827958541
RP11-757A13.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CYP3A43	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
OR2AE1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
TRIM4	9.38184107463719	9.23836639304764	9.31017185609774	9.28233550289179	9.3839293818074	9.27183653873451
GJC3	4.73636827958541	4.73636827958541	5.13708382267861	4.73636827958541	4.73636827958541	4.73636827958541
RP4-604G5.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AZGP1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
ZKSCAN1	10.3920366733973	10.2385553083402	10.3359461527404	10.676500488456	10.6051428449715	10.7744497235728
ZSCAN21	9.11941221155261	9.13477235928041	9.05847468697488	8.8233722149511	8.81099243054803	8.9350851013167
ZNF3	9.39094999113604	9.44421230079479	9.30071689308483	8.84822918705567	8.97704134617153	8.92484612863204
COPS6	11.0297405605664	11.0853929172133	11.0102643011921	11.1739048145098	11.2324523700941	11.0880319243432
MCM7	11.7890863395144	11.9763605160608	11.895811072685	11.3151553353372	11.2844623041631	11.2497318338643
AP4M1	7.44024679708748	7.29619813937916	7.19751327908437	7.00541322345945	7.25978494477335	7.09228344792294
TAF6	11.1926982255005	11.242274327926	11.1169791452496	10.0699214474153	10.0641414694781	10.1762777412079
RP11-506M12.1	5.5377166840698	5.5610163599666	5.53032106117614	5.65622301782598	5.57642527049139	5.64966702264112
CNPY4	7.31834599056258	7.32410237864744	7.21838775169581	7.10666956498649	7.27101829310176	6.91390134573293
MBLAC1	5.8559640852107	5.97487535826144	5.84586568623054	6.04656733662186	5.94285907889987	5.88921933602457
AC073842.19	5.14088675102938	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
